x__TimeStamp,PLC1_AI_PT_LINEA,PLC1_AI_PT_TURBINA,PLC1_AI_POT_ATTIVA,PLC1_AI_FT_PORT_IST,PLC1_AI_COSPHI,PLC1_AI_LT_STRAMAZZO
20/05/2022 13:00:00,0,31.9171,0,0.4805,0,ND
20/05/2022 13:15:00,0,31.7995,0,0.4956,0,ND
20/05/2022 13:30:00,0,31.7525,0,0.4842,0,ND
20/05/2022 13:45:00,0,31.7866,0,0.4854,0,ND
20/05/2022 14:00:00,0,31.9265,0,0.4842,0,ND
20/05/2022 14:15:00,0,31.9037,0,0.4758,0,ND
20/05/2022 14:30:00,0,31.8272,0,0.4888,0,ND
20/05/2022 14:45:00,0,31.7797,0,0.4877,0,ND
20/05/2022 15:00:00,0,31.9053,0,0.4692,0,ND
20/05/2022 15:15:00,0,31.9393,0,0.4765,0,ND
20/05/2022 15:30:00,0,32.0303,0,0.4709,0,ND
20/05/2022 15:45:00,0,31.9628,0,0.4806,0,ND
20/05/2022 16:00:00,0,31.9108,0,0.4777,0,ND
20/05/2022 16:15:00,0,31.821,0,0.4777,0,ND
20/05/2022 16:30:00,0,31.7948,0,0.4708,0,ND
20/05/2022 16:45:00,0,31.7062,0,0.4735,0,ND
20/05/2022 17:00:00,0,31.4874,0,0.4542,0,ND
20/05/2022 17:15:00,0,31.4426,0,0.4635,0,ND
20/05/2022 17:30:00,0,31.4443,0,0.4614,0,ND
20/05/2022 17:45:00,0,31.2464,0,0.452,0,ND
20/05/2022 18:00:00,0,31.1476,0,0.4552,0,ND
20/05/2022 18:15:00,0,31.194,0,0.4593,0,ND
20/05/2022 18:30:00,0,31.289,0,0.4485,0,ND
20/05/2022 18:45:00,0,31.484,0,0.4557,0,ND
20/05/2022 19:00:00,0,31.3158,0,0.4343,0,ND
20/05/2022 19:15:00,0,31.2846,0,0.4415,0,ND
20/05/2022 19:30:00,0,31.1458,0,0.4405,0,ND
20/05/2022 19:45:00,0,31.1165,0,0.435,0,ND
20/05/2022 20:00:00,0,31.1247,0,0.4493,0,ND
20/05/2022 20:15:00,0,31.3494,0,0.4364,0,ND
20/05/2022 20:30:00,0,31.6934,0,0.4439,0,ND
20/05/2022 20:45:00,0,31.7179,0,0.4506,0,ND
20/05/2022 21:00:00,0,31.7242,0,0.4331,0,ND
20/05/2022 21:15:00,0,31.8788,0,0.4358,0,ND
20/05/2022 21:30:00,0,31.9111,0,0.442,0,ND
20/05/2022 21:45:00,0,31.9783,0,0.4448,0,ND
20/05/2022 22:00:00,0,31.9661,0,0.4433,0,ND
20/05/2022 22:15:00,0,32.065,0,0.4465,0,ND
20/05/2022 22:30:00,0,32.1933,0,0.4305,0,ND
20/05/2022 22:45:00,0,32.2993,0,0.4455,0,ND
20/05/2022 23:00:00,0,32.4346,0,0.4373,0,ND
20/05/2022 23:15:00,0,32.5135,0,0.4498,0,ND
20/05/2022 23:30:00,0,32.5665,0,0.448,0,ND
20/05/2022 23:45:00,0,32.5425,0,0.4532,0,ND
21/05/2022 00:00:00,0,32.6508,0,0.435,0,ND
21/05/2022 00:15:00,0,32.6593,0,0.4335,0,ND
21/05/2022 00:30:00,0,32.6516,0,0.4411,0,ND
21/05/2022 00:45:00,0,32.6215,0,0.4451,0,ND
21/05/2022 01:00:00,0,32.5285,0,0.4441,0,ND
21/05/2022 01:15:00,0,32.533,0,0.4447,0,ND
21/05/2022 01:30:00,0,32.6518,0,0.4324,0,ND
21/05/2022 01:45:00,0,32.6809,0,0.4396,0,ND
21/05/2022 02:00:00,0,32.6841,0,0.4635,0,ND
21/05/2022 02:15:00,0,32.6495,0,0.4578,0,ND
21/05/2022 02:30:00,0,32.5941,0,0.4592,0,ND
21/05/2022 02:45:00,0,32.669,0,0.4402,0,ND
21/05/2022 03:00:00,0,32.6693,0,0.451,0,ND
21/05/2022 03:15:00,0,32.6393,0,0.4541,0,ND
21/05/2022 03:30:00,0,32.6349,0,0.4525,0,ND
21/05/2022 03:45:00,0,32.6264,0,0.4522,0,ND
21/05/2022 04:00:00,0,32.56,0,0.467,0,ND
21/05/2022 04:15:00,0,32.4959,0,0.4559,0,ND
21/05/2022 04:30:00,0,32.3883,0,0.4629,0,ND
21/05/2022 04:45:00,0,32.3054,0,0.4646,0,ND
21/05/2022 05:00:00,0,32.1354,0,0.4614,0,ND
21/05/2022 05:15:00,0,31.9639,0,0.4614,0,ND
21/05/2022 05:30:00,0,31.8773,0,0.4672,0,ND
21/05/2022 05:45:00,0,31.8842,0,0.4591,0,ND
21/05/2022 06:00:00,0,31.8853,0,0.4494,0,ND
21/05/2022 06:15:00,0,31.8171,0,0.4618,0,ND
21/05/2022 06:30:00,0,31.6388,0,0.4451,0,ND
21/05/2022 06:45:00,0,31.5368,0,0.475,0,ND
21/05/2022 07:00:00,0,31.4443,0,0.4595,0,ND
21/05/2022 07:15:00,0,31.5221,0,0.4562,0,ND
21/05/2022 07:30:00,0,31.5837,0,0.4461,0,ND
21/05/2022 07:45:00,0,31.5393,0,0.4772,0,ND
21/05/2022 08:00:00,0,31.4785,0,0.4477,0,ND
21/05/2022 08:15:00,0,31.5236,0,0.4573,0,ND
21/05/2022 08:30:00,0,31.5918,0,0.4558,0,ND
21/05/2022 08:45:00,0,31.5112,0,0.4663,0,ND
21/05/2022 09:00:00,0,31.4618,0,0.4578,0,ND
21/05/2022 09:15:00,0,31.4898,0,0.4627,0,ND
21/05/2022 09:30:00,0,31.464,0,0.4483,0,ND
21/05/2022 09:45:00,0,31.5447,0,0.458,0,ND
21/05/2022 10:00:00,0,31.4768,0,0.4594,0,ND
21/05/2022 10:15:00,0,31.4611,0,0.4672,0,ND
21/05/2022 10:30:00,0,31.4979,0,0.4588,0,ND
21/05/2022 10:45:00,0,31.543,0,0.4612,0,ND
21/05/2022 11:00:00,0,31.5863,0,0.4562,0,ND
21/05/2022 11:15:00,0,31.6265,0,0.4534,0,ND
21/05/2022 11:30:00,0,31.6634,0,0.4482,0,ND
21/05/2022 11:45:00,0,31.623,0,0.4621,0,ND
21/05/2022 12:00:00,0,31.6684,0,0.4648,0,ND
21/05/2022 12:15:00,0,31.7566,0,0.4551,0,ND
21/05/2022 12:30:00,0,31.7266,0,0.4495,0,ND
21/05/2022 12:45:00,0,31.6577,0,0.4656,0,ND
21/05/2022 13:00:00,0,31.5374,0,0.4642,0,ND
21/05/2022 13:15:00,0,31.6125,0,0.461,0,ND
21/05/2022 13:30:00,0,31.4834,0,0.4704,0,ND
21/05/2022 13:45:00,0,31.495,0,0.4601,0,ND
21/05/2022 14:00:00,0,31.4421,0,0.4644,0,ND
21/05/2022 14:15:00,0,31.4298,0,0.459,0,ND
21/05/2022 14:30:00,0,31.5151,0,0.469,0,ND
21/05/2022 14:45:00,0,31.5064,0,0.4683,0,ND
21/05/2022 15:00:00,0,31.3816,0,0.4668,0,ND
21/05/2022 15:15:00,0,31.4265,0,0.4611,0,ND
21/05/2022 15:30:00,0,31.4859,0,0.4696,0,ND
21/05/2022 15:45:00,0,31.317,0,0.4587,0,ND
21/05/2022 16:00:00,0,31.227,0,0.467,0,ND
21/05/2022 16:15:00,0,31.2324,0,0.4626,0,ND
21/05/2022 16:30:00,0,31.1345,0,0.4497,0,ND
21/05/2022 16:45:00,0,31.0739,0,0.4585,0,ND
21/05/2022 17:00:00,0,30.8914,0,0.4593,0,ND
21/05/2022 17:15:00,0,30.7388,0,0.4625,0,ND
21/05/2022 17:30:00,0,30.3374,0,0.4413,0,ND
21/05/2022 17:45:00,0,30.1298,0,0.4518,0,ND
21/05/2022 18:00:00,0,30.2353,0,0.4375,0,ND
21/05/2022 18:15:00,0,30.2487,0,0.4444,0,ND
21/05/2022 18:30:00,0,30.2254,0,0.4506,0,ND
21/05/2022 18:45:00,0,30.2064,0,0.4416,0,ND
21/05/2022 19:00:00,0,30.2545,0,0.4454,0,ND
21/05/2022 19:15:00,0,30.2545,0,0.4278,0,ND
21/05/2022 19:30:00,0,30.2663,0,0.4312,0,ND
21/05/2022 19:45:00,0,30.2919,0,0.4383,0,ND
21/05/2022 20:00:00,0,30.3931,0,0.4451,0,ND
21/05/2022 20:15:00,0,30.4569,0,0.4337,0,ND
21/05/2022 20:30:00,0,30.4912,0,0.4383,0,ND
21/05/2022 20:45:00,0,30.5364,0,0.4263,0,ND
21/05/2022 21:00:00,0,30.5703,0,0.4428,0,ND
21/05/2022 21:15:00,0,30.6594,0,0.442,0,ND
21/05/2022 21:30:00,0,30.8602,0,0.4218,0,ND
21/05/2022 21:45:00,0,30.994,0,0.4203,0,ND
21/05/2022 22:00:00,0,31.3286,0,0.4294,0,ND
21/05/2022 22:15:00,0,32.0946,0,0.4314,0,ND
21/05/2022 22:30:00,0,32.2005,0,0.4235,0,ND
21/05/2022 22:45:00,0,32.186,0,0.4424,0,ND
21/05/2022 23:00:00,0,32.1782,0,0.428,0,ND
21/05/2022 23:15:00,0,32.1842,0,0.4331,0,ND
21/05/2022 23:30:00,0,32.3549,0,0.4382,0,ND
21/05/2022 23:45:00,0,32.4041,0,0.4373,0,ND
22/05/2022 00:00:00,0,32.4336,0,0.422,0,ND
22/05/2022 00:15:00,0,32.3704,0,0.4266,0,ND
22/05/2022 00:30:00,0,32.3592,0,0.4398,0,ND
22/05/2022 00:45:00,0,32.5663,0,0.4608,0,ND
22/05/2022 01:00:00,0,32.5707,0,0.4405,0,ND
22/05/2022 01:15:00,0,32.5219,0,0.4367,0,ND
22/05/2022 01:30:00,0,32.4852,0,0.4367,0,ND
22/05/2022 01:45:00,0,32.5653,0,0.4397,0,ND
22/05/2022 02:00:00,0,32.6029,0,0.443,0,ND
22/05/2022 02:15:00,0,32.6059,0,0.4512,0,ND
22/05/2022 02:30:00,0,32.5948,0,0.4487,0,ND
22/05/2022 02:45:00,0,32.5392,0,0.4402,0,ND
22/05/2022 03:00:00,0,32.5046,0,0.445,0,ND
22/05/2022 03:15:00,0,32.5014,0,0.4538,0,ND
22/05/2022 03:30:00,0,32.5444,0,0.4515,0,ND
22/05/2022 03:45:00,0,32.558,0,0.4481,0,ND
22/05/2022 04:00:00,0,32.5398,0,0.4461,0,ND
22/05/2022 04:15:00,0,32.4778,0,0.4423,0,ND
22/05/2022 04:30:00,0,32.5278,0,0.4513,0,ND
22/05/2022 04:45:00,0,32.5036,0,0.4633,0,ND
22/05/2022 05:00:00,0,32.3891,0,0.4429,0,ND
22/05/2022 05:15:00,0,32.0948,0,0.4442,0,ND
22/05/2022 05:30:00,0,31.9203,0,0.4598,0,ND
22/05/2022 05:45:00,0,31.874,0,0.449,0,ND
22/05/2022 06:00:00,0,31.9139,0,0.4401,0,ND
22/05/2022 06:15:00,0,31.801,0,0.4508,0,ND
22/05/2022 06:30:00,0,31.786,0,0.4474,0,ND
22/05/2022 06:45:00,0,31.6841,0,0.4485,0,ND
22/05/2022 07:00:00,0,31.4696,0,0.4675,0,ND
22/05/2022 07:15:00,0,31.4753,0,0.4509,0,ND
22/05/2022 07:30:00,0,31.4163,0,0.457,0,ND
22/05/2022 07:45:00,0,31.3422,0,0.4579,0,ND
22/05/2022 08:00:00,0,31.3361,0,0.4462,0,ND
22/05/2022 08:15:00,0,31.3315,0,0.4526,0,ND
22/05/2022 08:30:00,0,31.2999,0,0.4554,0,ND
22/05/2022 08:45:00,0,31.5166,0,0.4563,0,ND
22/05/2022 09:00:00,0,31.4228,0,0.4478,0,ND
22/05/2022 09:15:00,0,31.31,0,0.449,0,ND
22/05/2022 09:30:00,0,31.3346,0,0.4548,0,ND
22/05/2022 09:45:00,0,31.3837,0,0.4519,0,ND
22/05/2022 10:00:00,0,31.426,0,0.4495,0,ND
22/05/2022 10:15:00,0,31.3857,0,0.4614,0,ND
22/05/2022 10:30:00,0,31.3642,0,0.4657,0,ND
22/05/2022 10:45:00,0,31.5074,0,0.4533,0,ND
22/05/2022 11:00:00,0,31.6035,0,0.4417,0,ND
22/05/2022 11:15:00,0,31.5818,0,0.4386,0,ND
22/05/2022 11:30:00,0,31.4968,0,0.4469,0,ND
22/05/2022 11:45:00,0,31.4949,0,0.4558,0,ND
22/05/2022 12:00:00,0,31.5162,0,0.4298,0,ND
22/05/2022 12:15:00,0,31.4819,0,0.4439,0,ND
22/05/2022 12:30:00,0,31.4365,0,0.4525,0,ND
22/05/2022 12:45:00,0,31.6779,0,0.4539,0,ND
22/05/2022 13:00:00,0,31.8035,0,0.4375,0,ND
22/05/2022 13:15:00,0,31.9041,0,0.4479,0,ND
22/05/2022 13:30:00,0,31.8699,0,0.4356,0,ND
22/05/2022 13:45:00,0,31.8437,0,0.4553,0,ND
22/05/2022 14:00:00,0,31.8699,0,0.4675,0,ND
22/05/2022 14:15:00,0,31.8597,0,0.4461,0,ND
22/05/2022 14:30:00,0,31.7945,0,0.4383,0,ND
22/05/2022 14:45:00,0,31.8659,0,0.4473,0,ND
22/05/2022 15:00:00,0,31.8942,0,0.4408,0,ND
22/05/2022 15:15:00,0,31.6983,0,0.4392,0,ND
22/05/2022 15:30:00,0,31.6431,0,0.4402,0,ND
22/05/2022 15:45:00,0,31.5763,0,0.4343,0,ND
22/05/2022 16:00:00,0,31.6682,0,0.4353,0,ND
22/05/2022 16:15:00,0,31.6585,0,0.4264,0,ND
22/05/2022 16:30:00,0,31.5654,0,0.4331,0,ND
22/05/2022 16:45:00,0,31.413,0,0.4269,0,ND
22/05/2022 17:00:00,0,31.4996,0,0.4209,0,ND
22/05/2022 17:15:00,0,31.4787,0,0.4246,0,ND
22/05/2022 17:30:00,0,31.3385,0,0.4208,0,ND
22/05/2022 17:45:00,0,31.3749,0,0.4197,0,ND
22/05/2022 18:00:00,0,31.3249,0,0.4353,0,ND
22/05/2022 18:15:00,0,31.3899,0,0.4136,0,ND
22/05/2022 18:30:00,0,31.4621,0,0.43,0,ND
22/05/2022 18:45:00,0,31.4668,0,0.4302,0,ND
22/05/2022 19:00:00,0,31.3417,0,0.4206,0,ND
22/05/2022 19:15:00,0,31.5023,0,0.4209,0,ND
22/05/2022 19:30:00,0,31.544,0,0.4279,0,ND
22/05/2022 19:45:00,0,31.522,0,0.4177,0,ND
22/05/2022 20:00:00,0,31.6063,0,0.4161,0,ND
22/05/2022 20:15:00,0,31.5696,0,0.4161,0,ND
22/05/2022 20:30:00,0,31.7938,0,0.407,0,ND
22/05/2022 20:45:00,0,31.8102,0,0.4173,0,ND
22/05/2022 21:00:00,0,31.7976,0,0.4188,0,ND
22/05/2022 21:15:00,0,31.9746,0,0.4014,0,ND
22/05/2022 21:30:00,0,32.0314,0,0.4091,0,ND
22/05/2022 21:45:00,0,32.1144,0,0.4334,0,ND
22/05/2022 22:00:00,0,32.1887,0,0.4156,0,ND
22/05/2022 22:15:00,0,32.0897,0,0.4198,0,ND
22/05/2022 22:30:00,0,32.1909,0,0.4143,0,ND
22/05/2022 22:45:00,0,32.2207,0,0.4095,0,ND
22/05/2022 23:00:00,0,32.3013,0,0.4115,0,ND
22/05/2022 23:15:00,0,32.4199,0,0.4296,0,ND
22/05/2022 23:30:00,0,32.4299,0,0.4155,0,ND
22/05/2022 23:45:00,0,32.4509,0,0.4213,0,ND
23/05/2022 00:00:00,0,32.4335,0,0.4123,0,ND
23/05/2022 00:15:00,0,32.6275,0,0.4186,0,ND
23/05/2022 00:30:00,0,32.6417,0,0.422,0,ND
23/05/2022 00:45:00,0,32.6248,0,0.4197,0,ND
23/05/2022 01:00:00,0,32.64,0,0.4393,0,ND
23/05/2022 01:15:00,0,32.5849,0,0.4238,0,ND
23/05/2022 01:30:00,0,32.5893,0,0.4327,0,ND
23/05/2022 01:45:00,0,32.6721,0,0.4322,0,ND
23/05/2022 02:00:00,0,32.6725,0,0.4313,0,ND
23/05/2022 02:15:00,0,32.6709,0,0.4345,0,ND
23/05/2022 02:30:00,0,32.6655,0,0.4392,0,ND
23/05/2022 02:45:00,0,32.579,0,0.4256,0,ND
23/05/2022 03:00:00,0,32.6501,0,0.4558,0,ND
23/05/2022 03:15:00,0,32.6343,0,0.4481,0,ND
23/05/2022 03:30:00,0,32.6294,0,0.443,0,ND
23/05/2022 03:45:00,0,32.603,0,0.4402,0,ND
23/05/2022 04:00:00,0,32.3985,0,0.4466,0,ND
23/05/2022 04:15:00,0,32.1605,0,0.4396,0,ND
23/05/2022 04:30:00,0,32.2999,0,0.4435,0,ND
23/05/2022 04:45:00,0,32.174,0,0.4482,0,ND
23/05/2022 05:00:00,0,32.1215,0,0.4287,0,ND
23/05/2022 05:15:00,0,31.9472,0,0.4356,0,ND
23/05/2022 05:30:00,0,31.9247,0,0.435,0,ND
23/05/2022 05:45:00,0,31.8922,0,0.4425,0,ND
23/05/2022 06:00:00,0,31.9207,0,0.4436,0,ND
23/05/2022 06:15:00,0,31.9062,0,0.436,0,ND
23/05/2022 06:30:00,0,31.7381,0,0.4337,0,ND
23/05/2022 06:45:00,0,31.6874,0,0.4469,0,ND
23/05/2022 07:00:00,0,31.7391,0,0.4495,0,ND
23/05/2022 07:15:00,0,31.632,0,0.4425,0,ND
23/05/2022 07:30:00,0,31.5361,0,0.4307,0,ND
23/05/2022 07:45:00,0,31.659,0,0.4283,0,ND
23/05/2022 08:00:00,0,31.6877,0,0.4641,0,ND
23/05/2022 08:15:00,0,31.6522,0,0.4378,0,ND
23/05/2022 08:30:00,0,31.669,0,0.4371,0,ND
23/05/2022 08:45:00,0,31.801,0,0.4354,0,ND
23/05/2022 09:00:00,0,31.856,0,0.4433,0,ND
23/05/2022 09:15:00,0,31.9282,0,0.4321,0,ND
23/05/2022 09:30:00,0,31.9669,0,0.4292,0,ND
23/05/2022 09:45:00,0,32.0455,0,0.4251,0,ND
23/05/2022 10:00:00,0,31.9681,0,0.4392,0,ND
23/05/2022 10:15:00,0,31.9597,0,0.4349,0,ND
23/05/2022 10:30:00,0,32.0014,0,0.4248,0,ND
23/05/2022 10:45:00,0,31.9512,0,0.4416,0,ND
23/05/2022 11:00:00,0,31.9854,0,0.4329,0,ND
23/05/2022 11:15:00,0,32.0436,0,0.4373,0,ND
23/05/2022 11:30:00,0,31.9522,0,0.4568,0,ND
23/05/2022 11:45:00,0,31.8125,0,0.433,0,ND
23/05/2022 12:00:00,0,31.8312,0,0.4367,0,ND
23/05/2022 12:15:00,0,31.9117,0,0.4367,0,ND
23/05/2022 12:30:00,0,31.9627,0,0.4371,0,ND
23/05/2022 12:45:00,0,31.9499,0,0.4328,0,ND
23/05/2022 13:00:00,0,32.0187,0,0.4342,0,ND
23/05/2022 13:15:00,0,32.0341,0,0.4331,0,ND
23/05/2022 13:30:00,0,31.9538,0,0.443,0,ND
23/05/2022 13:45:00,0,32.048,0,0.4378,0,ND
23/05/2022 14:00:00,0,32.022,0,0.4444,0,ND
23/05/2022 14:15:00,0,32.1054,0,0.4382,0,ND
23/05/2022 14:30:00,0,32.1789,0,0.4346,0,ND
23/05/2022 14:45:00,0,32.1366,0,0.4208,0,ND
23/05/2022 15:00:00,0,32.3654,0,0.4446,0,ND
23/05/2022 15:15:00,0,32.1951,0,0.4431,0,ND
23/05/2022 15:30:00,0,32.1667,0,0.441,0,ND
23/05/2022 15:45:00,0,32.1433,0,0.4384,0,ND
23/05/2022 16:00:00,0,32.2136,0,0.4393,0,ND
23/05/2022 16:15:00,0,32.0289,0,0.4441,0,ND
23/05/2022 16:30:00,0,31.9516,0,0.4344,0,ND
23/05/2022 16:45:00,0,31.8288,0,0.4251,0,ND
23/05/2022 17:00:00,0,31.6639,0,0.4184,0,ND
23/05/2022 17:15:00,0,31.5899,0,0.4278,0,ND
23/05/2022 17:30:00,0,31.5472,0,0.4282,0,ND
23/05/2022 17:45:00,0,31.6011,0,0.4184,0,ND
23/05/2022 18:00:00,0,31.6294,0,0.4331,0,ND
23/05/2022 18:15:00,0,31.4503,0,0.4287,0,ND
23/05/2022 18:30:00,0,31.3887,0,0.4219,0,ND
23/05/2022 18:45:00,0,31.4473,0,0.4285,0,ND
23/05/2022 19:00:00,0,31.5045,0,0.4254,0,ND
23/05/2022 19:15:00,0,31.4945,0,0.4133,0,ND
23/05/2022 19:30:00,0,31.5682,0,0.4209,0,ND
23/05/2022 19:45:00,0,31.5538,0,0.4222,0,ND
23/05/2022 20:00:00,0,31.589,0,0.4222,0,ND
23/05/2022 20:15:00,0,31.6642,0,0.4151,0,ND
23/05/2022 20:30:00,0,31.7979,0,0.4217,0,ND
23/05/2022 20:45:00,0,31.9888,0,0.4301,0,ND
23/05/2022 21:00:00,0,31.9953,0,0.4391,0,ND
23/05/2022 21:15:00,0,31.9938,0,0.4397,0,ND
23/05/2022 21:30:00,0,32.1893,0,0.4215,0,ND
23/05/2022 21:45:00,0,32.348,0,0.4138,0,ND
23/05/2022 22:00:00,0,32.348,0,0.4156,0,ND
23/05/2022 22:15:00,0,32.2964,0,0.4197,0,ND
23/05/2022 22:30:00,0,32.5459,0,0.4283,0,ND
23/05/2022 22:45:00,0,32.6166,0,0.4383,0,ND
23/05/2022 23:00:00,0,32.6024,0,0.4296,0,ND
23/05/2022 23:15:00,0,32.6791,0,0.4167,0,ND
23/05/2022 23:30:00,0,32.6321,0,0.4252,0,ND
23/05/2022 23:45:00,0,32.6702,0,0.4157,0,ND
24/05/2022 00:00:00,0,32.7237,0,0.4152,0,ND
24/05/2022 00:15:00,0,32.6474,0,0.4159,0,ND
24/05/2022 00:30:00,0,32.7124,0,0.4319,0,ND
24/05/2022 00:45:00,0,32.6908,0,0.4398,0,ND
24/05/2022 01:00:00,0,32.6311,0,0.4292,0,ND
24/05/2022 01:15:00,0,32.7082,0,0.4129,0,ND
24/05/2022 01:30:00,0,32.6913,0,0.4201,0,ND
24/05/2022 01:45:00,0,32.6427,0,0.4345,0,ND
24/05/2022 02:00:00,0,32.708,0,0.4409,0,ND
24/05/2022 02:15:00,0,32.6888,0,0.4332,0,ND
24/05/2022 02:30:00,0,32.6762,0,0.4262,0,ND
24/05/2022 02:45:00,0,32.7371,0,0.4357,0,ND
24/05/2022 03:00:00,0,32.7036,0,0.425,0,ND
24/05/2022 03:15:00,0,32.6265,0,0.4395,0,ND
24/05/2022 03:30:00,0,32.6231,0,0.4366,0,ND
24/05/2022 03:45:00,0,32.599,0,0.4404,0,ND
24/05/2022 04:00:00,0,32.6395,0,0.4511,0,ND
24/05/2022 04:15:00,0,32.5404,0,0.446,0,ND
24/05/2022 04:30:00,0,32.233,0,0.4388,0,ND
24/05/2022 04:45:00,0,32.1588,0,0.4316,0,ND
24/05/2022 05:00:00,0,32.2136,0,0.4383,0,ND
24/05/2022 05:15:00,0,31.9907,0,0.438,0,ND
24/05/2022 05:30:00,0,31.9811,0,0.4395,0,ND
24/05/2022 05:45:00,0,31.9533,0,0.4453,0,ND
24/05/2022 06:00:00,0,32.0702,0,0.4391,0,ND
24/05/2022 06:15:00,0,31.8048,0,0.4461,0,ND
24/05/2022 06:30:00,0,31.7178,0,0.4412,0,ND
24/05/2022 06:45:00,0,31.8446,0,0.4325,0,ND
24/05/2022 07:00:00,0,31.7796,0,0.4306,0,ND
24/05/2022 07:15:00,0,31.7383,0,0.4341,0,ND
24/05/2022 07:30:00,0,31.826,0,0.4443,0,ND
24/05/2022 07:45:00,0,31.9869,0,0.4407,0,ND
24/05/2022 08:00:00,0,32.033,0,0.4365,0,ND
24/05/2022 08:15:00,0,31.9756,0,0.4364,0,ND
24/05/2022 08:30:00,0,32.0565,0,0.4302,0,ND
24/05/2022 08:45:00,0,32.1846,0,0.4472,0,ND
24/05/2022 09:00:00,0,31.918,0,0.4488,0,ND
24/05/2022 09:15:00,0,31.9374,0,0.4433,0,ND
24/05/2022 09:30:00,0,32.0321,0,0.4478,0,ND
24/05/2022 09:45:00,0,31.941,0,0.4544,0,ND
24/05/2022 10:00:00,0,31.9091,0,0.4384,0,ND
24/05/2022 10:15:00,0,31.9035,0,0.456,0,ND
24/05/2022 10:30:00,0,31.9671,0,0.4529,0,ND
24/05/2022 10:45:00,0,31.9977,0,0.4495,0,ND
24/05/2022 11:00:00,0,31.9291,0,0.4554,0,ND
24/05/2022 11:15:00,0,31.9436,0,0.4436,0,ND
24/05/2022 11:30:00,0,32.0178,0,0.4383,0,ND
24/05/2022 11:45:00,0,31.8791,0,0.4473,0,ND
24/05/2022 12:00:00,0,32.0803,0,0.4399,0,ND
24/05/2022 12:15:00,0,32.184,0,0.4306,0,ND
24/05/2022 12:30:00,0,32.2267,0,0.437,0,ND
24/05/2022 12:45:00,0,32.1013,0,0.4402,0,ND
24/05/2022 13:00:00,0,32.108,0,0.4316,0,ND
24/05/2022 13:15:00,0,32.0969,0,0.4267,0,ND
24/05/2022 13:30:00,0,32.1058,0,0.4375,0,ND
24/05/2022 13:45:00,0,32.1056,0,0.4503,0,ND
24/05/2022 14:00:00,0,32.1541,0,0.4553,0,ND
24/05/2022 14:15:00,0,32.1815,0,0.4477,0,ND
24/05/2022 14:30:00,0,32.054,0,0.4525,0,ND
24/05/2022 14:45:00,0,31.9392,0,0.4525,0,ND
24/05/2022 15:00:00,0,31.8833,0,0.446,0,ND
24/05/2022 15:15:00,0,31.9443,0,0.4416,0,ND
24/05/2022 15:30:00,0,31.8561,0,0.4438,0,ND
24/05/2022 15:45:00,0,31.8588,0,0.4457,0,ND
24/05/2022 16:00:00,0,31.9015,0,0.4375,0,ND
24/05/2022 16:15:00,0,31.889,0,0.4361,0,ND
24/05/2022 16:30:00,0,31.7191,0,0.438,0,ND
24/05/2022 16:45:00,0,31.6091,0,0.4434,0,ND
24/05/2022 17:00:00,0,31.5868,0,0.4451,0,ND
24/05/2022 17:15:00,0,31.6091,0,0.431,0,ND
24/05/2022 17:30:00,0,31.442,0,0.4472,0,ND
24/05/2022 17:45:00,0,31.4105,0,0.443,0,ND
24/05/2022 18:00:00,0,31.5503,0,0.4434,0,ND
24/05/2022 18:15:00,0,31.4353,0,0.4404,0,ND
24/05/2022 18:30:00,0,31.4722,0,0.4591,0,ND
24/05/2022 18:45:00,0,31.5398,0,0.4467,0,ND
24/05/2022 19:00:00,0,31.6705,0,0.4441,0,ND
24/05/2022 19:15:00,0,31.671,0,0.4402,0,ND
24/05/2022 19:30:00,0,31.8216,0,0.4594,0,ND
24/05/2022 19:45:00,0,31.7986,0,0.4488,0,ND
24/05/2022 20:00:00,0,31.8164,0,0.4618,0,ND
24/05/2022 20:15:00,0,31.9619,0,0.4499,0,ND
24/05/2022 20:30:00,0,32.0985,0,0.442,0,ND
24/05/2022 20:45:00,0,31.9955,0,0.4461,0,ND
24/05/2022 21:00:00,0,31.9369,0,0.4404,0,ND
24/05/2022 21:15:00,0,32.0245,0,0.4405,0,ND
24/05/2022 21:30:00,0,32.0136,0,0.4501,0,ND
24/05/2022 21:45:00,0,31.953,0,0.4462,0,ND
24/05/2022 22:00:00,0,32.034,0,0.4275,0,ND
24/05/2022 22:15:00,0,32.1357,0,0.442,0,ND
24/05/2022 22:30:00,0,32.1345,0,0.4524,0,ND
24/05/2022 22:45:00,0,32.3735,0,0.4369,0,ND
24/05/2022 23:00:00,0,32.5662,0,0.4337,0,ND
24/05/2022 23:15:00,0,32.3768,0,0.4396,0,ND
24/05/2022 23:30:00,0,32.3874,0,0.4555,0,ND
24/05/2022 23:45:00,0,32.392,0,0.4434,0,ND
25/05/2022 00:00:00,0,32.3538,0,0.45,0,ND
25/05/2022 00:15:00,0,32.5503,0,0.4474,0,ND
25/05/2022 00:30:00,0,32.5725,0,0.443,0,ND
25/05/2022 00:45:00,0,32.3823,0,0.4508,0,ND
25/05/2022 01:00:00,0,32.4446,0,0.4435,0,ND
25/05/2022 01:15:00,0,32.373,0,0.452,0,ND
25/05/2022 01:30:00,0,32.4031,0,0.4526,0,ND
25/05/2022 01:45:00,0,32.6327,0,0.4384,0,ND
25/05/2022 02:00:00,0,32.6428,0,0.4443,0,ND
